time,userid,status
2023-04-16T14:38:15,989076,200
2023-04-16T14:38:16,286594,200
2023-04-16T14:38:16,494168,200
2023-04-16T14:38:16,8524,200
2023-04-16T14:38:17,614107,200
2023-04-16T14:38:17,239124,200
2023-04-16T14:38:18,179653,200
2023-04-16T14:38:18,360219,200
2023-04-16T14:38:18,149854,200
2023-04-16T14:38:18,569996,200
2023-04-16T14:38:18,938800,200
2023-04-16T14:38:18,668507,200
2023-04-16T14:38:19,900522,200
2023-04-16T14:38:19,709878,200
2023-04-16T14:38:19,25755,200
2023-04-16T14:38:19,220900,200
2023-04-16T14:38:19,986992,200
2023-04-16T14:38:20,870329,200
2023-04-16T14:38:20,51277,200
2023-04-16T14:38:20,784705,200
2023-04-16T14:38:21,593936,200
2023-04-16T14:38:21,414272,200
2023-04-16T14:38:21,89748,200
2023-04-16T14:38:21,394692,200
2023-04-16T14:38:22,310703,200
2023-04-16T14:38:22,684470,200
2023-04-16T14:38:22,252521,200
2023-04-16T14:38:23,770962,200
2023-04-16T14:38:23,682558,200
2023-04-16T14:38:23,427319,200
2023-04-16T14:38:23,4290,200
2023-04-16T14:38:23,767336,200
2023-04-16T14:38:23,337876,200
2023-04-16T14:38:25,404326,200
2023-04-16T14:38:25,217647,200
2023-04-16T14:38:25,1683,200
2023-04-16T14:38:25,701998,200
2023-04-16T14:38:26,996098,200
2023-04-16T14:38:26,237018,200
2023-04-16T14:38:26,569596,200
2023-04-16T14:38:26,701710,200
2023-04-16T14:38:26,606024,200
2023-04-16T14:38:26,208956,200
2023-04-16T14:38:27,444906,200
2023-04-16T14:38:27,741688,200
2023-04-16T14:38:27,260807,200
2023-04-16T14:38:27,364631,200
2023-04-16T14:38:27,399974,200
2023-04-16T14:38:28,113960,200
2023-04-16T14:38:28,816913,200
2023-04-16T14:38:28,953749,200
2023-04-16T14:38:28,324759,200
2023-04-16T14:38:29,277906,200
2023-04-16T14:38:30,135912,200
2023-04-16T14:38:30,601914,200
2023-04-16T14:38:30,946650,200
2023-04-16T14:38:30,362618,200
2023-04-16T14:38:30,734126,200
2023-04-16T14:38:31,250963,200
2023-04-16T14:38:31,641069,200
2023-04-16T14:38:32,768852,200
2023-04-16T14:38:32,481705,200
2023-04-16T14:38:33,446784,200
2023-04-16T14:38:33,831703,200
2023-04-16T14:38:34,379210,200
2023-04-16T14:38:34,950274,200
2023-04-16T14:38:34,441695,200
2023-04-16T14:38:35,21533,200
2023-04-16T14:38:35,34163,200
2023-04-16T14:38:35,678684,200
2023-04-16T14:38:35,61177,200
2023-04-16T14:38:36,578511,200
2023-04-16T14:38:36,251387,200
2023-04-16T14:38:36,849038,200
2023-04-16T14:38:36,148001,200
2023-04-16T14:38:36,359626,200
2023-04-16T14:38:37,871130,200
2023-04-16T14:38:37,386311,200
2023-04-16T14:38:38,164720,200
2023-04-16T14:38:38,982124,200
2023-04-16T14:38:38,184476,200
2023-04-16T14:38:38,214537,200
2023-04-16T14:38:38,372603,200
2023-04-16T14:38:39,229492,200
2023-04-16T14:38:40,288845,200
2023-04-16T14:38:40,534471,200
2023-04-16T14:38:40,454318,200
2023-04-16T14:38:41,974338,200
2023-04-16T14:38:41,41119,200
2023-04-16T14:38:41,227093,200
2023-04-16T14:38:42,142294,200
2023-04-16T14:38:42,684682,200
2023-04-16T14:38:42,766619,200
2023-04-16T14:38:42,966706,200
2023-04-16T14:38:43,112926,200
2023-04-16T14:38:43,181431,200
2023-04-16T14:38:43,879984,200
2023-04-16T14:38:43,526491,200
2023-04-16T14:38:43,4245,200
2023-04-16T14:38:43,944152,200
2023-04-16T14:38:44,525931,200
2023-04-16T14:38:44,733638,200
2023-04-16T14:38:45,763581,200
2023-04-16T14:38:45,965136,200
2023-04-16T14:38:46,619376,200
2023-04-16T14:38:46,599142,200
2023-04-16T14:38:46,520635,200
2023-04-16T14:38:47,937087,200
2023-04-16T14:38:47,73210,200
2023-04-16T14:38:47,343745,200
2023-04-16T14:38:47,74568,200
2023-04-16T14:38:47,914544,200
2023-04-16T14:38:48,598655,200
2023-04-16T14:38:48,749034,200
2023-04-16T14:38:48,519438,200
2023-04-16T14:38:48,213518,200
2023-04-16T14:38:49,526887,200
2023-04-16T14:38:49,482125,200
2023-04-16T14:38:49,407282,200
2023-04-16T14:38:49,866424,200
2023-04-16T14:38:49,894051,200
2023-04-16T14:38:50,209157,200
2023-04-16T14:38:50,544617,200
2023-04-16T14:38:50,113488,200
2023-04-16T14:38:50,476040,200
2023-04-16T14:38:51,594594,200
2023-04-16T14:38:51,969546,200
2023-04-16T14:38:52,608742,200
2023-04-16T14:38:52,45315,200
2023-04-16T14:38:53,620485,200
2023-04-16T14:38:53,8555,200
2023-04-16T14:38:53,754323,200
2023-04-16T14:38:54,779559,200
2023-04-16T14:38:54,337033,200
2023-04-16T14:38:54,563515,200
2023-04-16T14:38:55,848406,200
2023-04-16T14:38:55,883592,200
2023-04-16T14:38:56,756724,200
2023-04-16T14:38:56,352238,200
2023-04-16T14:38:56,618551,200
2023-04-16T14:38:57,75379,200
2023-04-16T14:38:57,749742,200
2023-04-16T14:38:57,210323,200
2023-04-16T14:38:58,560452,200
2023-04-16T14:38:58,710551,200
2023-04-16T14:38:58,59423,200
2023-04-16T14:38:59,477621,200
2023-04-16T14:38:59,106322,200
2023-04-16T14:38:59,265943,200
2023-04-16T14:38:59,592425,200
2023-04-16T14:38:59,296757,200
2023-04-16T14:39:00,973289,200
2023-04-16T14:39:00,280591,200
2023-04-16T14:39:00,901295,200
2023-04-16T14:39:00,324760,200
2023-04-16T14:39:00,30847,200
2023-04-16T14:39:00,391638,200
2023-04-16T14:39:01,523870,200
2023-04-16T14:39:01,705626,200
2023-04-16T14:39:01,484643,200
2023-04-16T14:39:02,991708,200
2023-04-16T14:39:02,575442,200
2023-04-16T14:39:02,640254,200
2023-04-16T14:39:03,414153,200
2023-04-16T14:39:03,614933,200
2023-04-16T14:39:03,229828,200
2023-04-16T14:39:04,16294,200
2023-04-16T14:39:04,82376,200
2023-04-16T14:39:04,672720,200
2023-04-16T14:39:04,571885,200
2023-04-16T14:39:04,285349,200
2023-04-16T14:39:05,496394,200
2023-04-16T14:39:05,753850,200
2023-04-16T14:39:05,636389,200
2023-04-16T14:39:05,479479,200
2023-04-16T14:39:06,898933,200
2023-04-16T14:39:06,796906,200
2023-04-16T14:39:06,936873,200
2023-04-16T14:39:06,279533,200
2023-04-16T14:39:06,375600,200
2023-04-16T14:39:07,470978,200
2023-04-16T14:39:07,136307,200
2023-04-16T14:39:07,638016,200
2023-04-16T14:39:08,575534,200
2023-04-16T14:39:09,499209,200
2023-04-16T14:39:09,113017,200
2023-04-16T14:39:09,838063,200
2023-04-16T14:39:09,676651,200
2023-04-16T14:39:10,258156,200
2023-04-16T14:39:10,432833,200
2023-04-16T14:39:10,805876,200
2023-04-16T14:39:10,765134,200
2023-04-16T14:39:10,532424,200
2023-04-16T14:39:11,421898,200
2023-04-16T14:39:11,711373,200
2023-04-16T14:39:12,787930,200
2023-04-16T14:39:12,873702,200
2023-04-16T14:39:12,561389,200
2023-04-16T14:39:12,642146,200
2023-04-16T14:39:12,321327,200
2023-04-16T14:39:13,285720,200
2023-04-16T14:39:13,950736,200
2023-04-16T14:39:13,554214,200
2023-04-16T14:39:13,25827,200
2023-04-16T14:39:13,983307,200
2023-04-16T14:39:13,607648,200
2023-04-16T14:39:13,12093,200
2023-04-16T14:39:14,383911,200
2023-04-16T14:39:15,15825,200
2023-04-16T14:39:15,176279,200
2023-04-16T14:39:16,8744,200
2023-04-16T14:39:16,281405,200
2023-04-16T14:39:16,400380,200
2023-04-16T14:39:16,393827,200
2023-04-16T14:39:17,132516,200
2023-04-16T14:39:17,101620,200
2023-04-16T14:39:17,256498,200
2023-04-16T14:39:17,543909,200
2023-04-16T14:39:18,973575,200
2023-04-16T14:39:18,836354,200
2023-04-16T14:39:18,983381,200
2023-04-16T14:39:19,226704,200
2023-04-16T14:39:19,834051,200
2023-04-16T14:39:19,881175,200
2023-04-16T14:39:19,1841,200
2023-04-16T14:39:20,7574,200
2023-04-16T14:39:20,379346,200
2023-04-16T14:39:20,353311,200
2023-04-16T14:39:21,312202,200
2023-04-16T14:39:21,115425,200
2023-04-16T14:39:21,118144,200
2023-04-16T14:39:21,658346,200
2023-04-16T14:39:22,765933,200
2023-04-16T14:39:23,463233,200
2023-04-16T14:39:23,435809,200
2023-04-16T14:39:24,739301,200
2023-04-16T14:39:24,877100,200
2023-04-16T14:39:24,884843,200
2023-04-16T14:39:24,936615,200
2023-04-16T14:39:25,631068,200
2023-04-16T14:39:25,550737,200
2023-04-16T14:39:25,849772,200
2023-04-16T14:39:26,511161,200
2023-04-16T14:39:26,649438,200
2023-04-16T14:39:27,169357,200
2023-04-16T14:39:28,399491,200
2023-04-16T14:39:28,939710,200
2023-04-16T14:39:28,235090,200
2023-04-16T14:39:28,483699,200
2023-04-16T14:39:28,472293,200
2023-04-16T14:39:28,727318,200
2023-04-16T14:39:28,236829,200
2023-04-16T14:39:28,677604,200
2023-04-16T14:39:29,432077,200
2023-04-16T14:39:29,655490,200
2023-04-16T14:39:30,288551,200
2023-04-16T14:39:30,230401,200
2023-04-16T14:39:30,820993,200
2023-04-16T14:39:30,767191,200
2023-04-16T14:39:31,243883,200
2023-04-16T14:39:32,925487,200
2023-04-16T14:39:32,201597,200
2023-04-16T14:39:32,211903,200
2023-04-16T14:39:33,625024,200
2023-04-16T14:39:33,686819,200
2023-04-16T14:39:33,239627,200
2023-04-16T14:39:33,587977,200
2023-04-16T14:39:34,705889,200
2023-04-16T14:39:34,818249,200
2023-04-16T14:39:34,868071,200
2023-04-16T14:39:34,479282,200
2023-04-16T14:39:34,23728,200
2023-04-16T14:39:34,558898,200
2023-04-16T14:39:35,809111,200
2023-04-16T14:39:35,215920,200
2023-04-16T14:39:35,447744,200
2023-04-16T14:39:35,364782,200
2023-04-16T14:39:36,938697,200
2023-04-16T14:39:36,837964,200
2023-04-16T14:39:36,850006,200
2023-04-16T14:39:36,425255,200
2023-04-16T14:39:37,820129,200
2023-04-16T14:39:37,94790,200
2023-04-16T14:39:37,71524,200
2023-04-16T14:39:37,869537,200
2023-04-16T14:39:37,174360,200
2023-04-16T14:39:38,975190,200
2023-04-16T14:39:38,503197,200
2023-04-16T14:39:38,640963,200
2023-04-16T14:39:38,246339,200
2023-04-16T14:39:38,767131,200
2023-04-16T14:39:39,124489,200
2023-04-16T14:39:39,930946,200
2023-04-16T14:39:39,794295,200
2023-04-16T14:39:39,223770,200
2023-04-16T14:39:39,556150,200
2023-04-16T14:39:40,520214,200
2023-04-16T14:39:40,612774,200
2023-04-16T14:39:40,952471,200
2023-04-16T14:39:40,14269,200
2023-04-16T14:39:41,35746,200
2023-04-16T14:39:41,949165,200
2023-04-16T14:39:42,207442,200
2023-04-16T14:39:42,696671,200
2023-04-16T14:39:43,567731,200
2023-04-16T14:39:44,110731,200
2023-04-16T14:39:44,139853,200
2023-04-16T14:39:44,606099,200
2023-04-16T14:39:44,770510,200
2023-04-16T14:39:45,438547,200
2023-04-16T14:39:45,182031,200
2023-04-16T14:39:45,528719,200
2023-04-16T14:39:45,287937,200
2023-04-16T14:39:46,34952,200
2023-04-16T14:39:46,191055,200
2023-04-16T14:39:46,519355,200
2023-04-16T14:39:47,453440,200
2023-04-16T14:39:47,303137,200
2023-04-16T14:39:47,865924,200
2023-04-16T14:39:47,939017,200
2023-04-16T14:39:48,858635,200
2023-04-16T14:39:48,494235,200
2023-04-16T14:39:48,803487,200
2023-04-16T14:39:48,360727,200
2023-04-16T14:39:49,652221,200
2023-04-16T14:39:49,686084,200
2023-04-16T14:39:50,70844,200
2023-04-16T14:39:50,513629,200
2023-04-16T14:39:51,643733,200
2023-04-16T14:39:51,527373,200
2023-04-16T14:39:52,640032,200
2023-04-16T14:39:52,820526,200
2023-04-16T14:39:53,837283,200
2023-04-16T14:39:53,911529,200
2023-04-16T14:39:53,417956,200
2023-04-16T14:39:53,740015,200
2023-04-16T14:39:54,68380,200
2023-04-16T14:39:54,422236,200
2023-04-16T14:39:54,742920,200
2023-04-16T14:39:55,426130,200
2023-04-16T14:39:55,226159,200
2023-04-16T14:39:55,172110,200
2023-04-16T14:39:55,524059,200
2023-04-16T14:39:56,588653,200
2023-04-16T14:39:56,767857,200
2023-04-16T14:39:56,319320,200
2023-04-16T14:39:57,909532,200
2023-04-16T14:39:57,754344,200
2023-04-16T14:39:57,391981,200
2023-04-16T14:39:57,617839,200
2023-04-16T14:39:58,970580,200
2023-04-16T14:39:58,313240,200
2023-04-16T14:39:58,491466,200
2023-04-16T14:39:59,551144,200
2023-04-16T14:39:59,15295,200
2023-04-16T14:39:59,107437,200
2023-04-16T14:39:59,820222,200
2023-04-16T14:39:59,178018,200
2023-04-16T14:39:59,89753,200
2023-04-16T14:40:00,964846,200
2023-04-16T14:40:00,355713,200
2023-04-16T14:40:00,935767,200
2023-04-16T14:40:01,396978,200
2023-04-16T14:40:01,350206,200
2023-04-16T14:40:01,933523,200
2023-04-16T14:40:01,682643,200
2023-04-16T14:40:01,291392,200
2023-04-16T14:40:01,42571,200
2023-04-16T14:40:01,816029,200
2023-04-16T14:40:02,33109,200
2023-04-16T14:40:03,837201,200
2023-04-16T14:40:03,446787,200
2023-04-16T14:40:03,435612,200
2023-04-16T14:40:03,345707,200
2023-04-16T14:40:04,557108,200
2023-04-16T14:40:04,827106,200
2023-04-16T14:40:04,507300,200
2023-04-16T14:40:04,306242,200
2023-04-16T14:40:05,703866,200
2023-04-16T14:40:05,873415,200
2023-04-16T14:40:06,453573,200
2023-04-16T14:40:06,820971,200
2023-04-16T14:40:06,116346,200
2023-04-16T14:40:06,308059,200
2023-04-16T14:40:06,448928,200
2023-04-16T14:40:06,455527,200
2023-04-16T14:40:07,36781,200
2023-04-16T14:40:07,22426,200
2023-04-16T14:40:07,711680,200
2023-04-16T14:40:08,774057,200
2023-04-16T14:40:08,877091,200
2023-04-16T14:40:08,783587,200
2023-04-16T14:40:08,404605,200
2023-04-16T14:40:09,166045,200
2023-04-16T14:40:09,70750,200
2023-04-16T14:40:10,559204,200
2023-04-16T14:40:10,866006,200
2023-04-16T14:40:11,818827,200
2023-04-16T14:40:11,77677,200
2023-04-16T14:40:11,617686,200
2023-04-16T14:40:12,158549,200
2023-04-16T14:40:12,180164,200
2023-04-16T14:40:12,112005,200
2023-04-16T14:40:13,775765,200
2023-04-16T14:40:13,228752,200
2023-04-16T14:40:14,716082,200
2023-04-16T14:40:14,803994,200
2023-04-16T14:40:14,239833,200
2023-04-16T14:40:14,268071,200
2023-04-16T14:40:14,250080,200
2023-04-16T14:40:15,452046,200
2023-04-16T14:40:15,368977,200
2023-04-16T14:40:15,376923,200
2023-04-16T14:40:15,392592,200
2023-04-16T14:40:16,157708,200
2023-04-16T14:40:16,914969,200
2023-04-16T14:40:17,447112,200
2023-04-16T14:40:17,20305,200
2023-04-16T14:40:17,853600,200
2023-04-16T14:40:18,790915,200
2023-04-16T14:40:18,986060,200
2023-04-16T14:40:19,942816,200
2023-04-16T14:40:19,575921,200
2023-04-16T14:40:19,18004,200
2023-04-16T14:40:20,205011,200
2023-04-16T14:40:20,802466,200
2023-04-16T14:40:20,981089,200
2023-04-16T14:40:21,741952,200
2023-04-16T14:40:21,76865,200
2023-04-16T14:40:21,576806,200
2023-04-16T14:40:21,349350,200
2023-04-16T14:40:22,520025,200
2023-04-16T14:40:22,989154,200
2023-04-16T14:40:22,999565,200
2023-04-16T14:40:22,920786,200
2023-04-16T14:40:23,340792,200
2023-04-16T14:40:23,9525,200
2023-04-16T14:40:23,567509,200
2023-04-16T14:40:23,126139,200
2023-04-16T14:40:24,589097,200
2023-04-16T14:40:24,927144,200
2023-04-16T14:40:24,317026,200
2023-04-16T14:40:24,973416,200
2023-04-16T14:40:25,352059,200
2023-04-16T14:40:25,304705,200
2023-04-16T14:40:26,206045,200
2023-04-16T14:40:26,587650,200
2023-04-16T14:40:27,947243,200
2023-04-16T14:40:27,62258,200
2023-04-16T14:40:27,194556,200
2023-04-16T14:40:27,980333,200
2023-04-16T14:40:28,696544,200
2023-04-16T14:40:28,855663,200
2023-04-16T14:40:28,630207,200
2023-04-16T14:40:28,574419,200
2023-04-16T14:40:29,952086,200
2023-04-16T14:40:29,730551,200
2023-04-16T14:40:29,984537,200
2023-04-16T14:40:29,589689,200
2023-04-16T14:40:30,931524,200
2023-04-16T14:40:30,661781,200
2023-04-16T14:40:31,827140,200
2023-04-16T14:40:31,245419,200
2023-04-16T14:40:32,154412,200
2023-04-16T14:40:32,509450,200
2023-04-16T14:40:32,506329,200
2023-04-16T14:40:32,476540,200
2023-04-16T14:40:33,924562,200
2023-04-16T14:40:33,607324,200
2023-04-16T14:40:33,293274,200
2023-04-16T14:40:34,211857,200
2023-04-16T14:40:34,766013,200
2023-04-16T14:40:34,498149,200
2023-04-16T14:40:34,40438,200
2023-04-16T14:40:35,327701,200
2023-04-16T14:40:35,412827,200
2023-04-16T14:40:35,769303,200
2023-04-16T14:40:36,622701,200
2023-04-16T14:40:36,953186,200
2023-04-16T14:40:36,219359,200
2023-04-16T14:40:36,593056,200
2023-04-16T14:40:37,210369,200
2023-04-16T14:40:37,517702,200
2023-04-16T14:40:37,930406,200
2023-04-16T14:40:37,815681,200
2023-04-16T14:40:37,319564,200
2023-04-16T14:40:38,246129,200
2023-04-16T14:40:38,383577,200
2023-04-16T14:40:38,309847,200
2023-04-16T14:40:39,466801,200
2023-04-16T14:40:39,32596,200
2023-04-16T14:40:39,508100,200
2023-04-16T14:40:39,469063,200
2023-04-16T14:40:40,95945,200
2023-04-16T14:40:40,199587,200
2023-04-16T14:40:40,237032,200
2023-04-16T14:40:40,431044,200
2023-04-16T14:40:40,165228,200
2023-04-16T14:40:40,133887,200
2023-04-16T14:40:41,72168,200
2023-04-16T14:40:41,897682,200
2023-04-16T14:40:41,695606,200
2023-04-16T14:40:42,85358,200
2023-04-16T14:40:42,688816,200
2023-04-16T14:40:43,817162,200
2023-04-16T14:40:43,97773,200
2023-04-16T14:40:44,429378,200
